"cve_id","product","id","flag"
"CVE-2017-7542","linux/linux_kernel","6399f1fae4ec29fab5ec76070435555e256ca3a6","(defined(CONFIG_INET)) & (defined(CONFIG_NET))"
"CVE-2017-7616","linux/linux_kernel","cf01fb9985e8deb25ccf0ea54d916b8871ae0e62","(defined(CONFIG_COMPAT)) & (defined(CONFIG_NUMA))"
"CVE-2017-7645","linux/linux_kernel","e6838a29ecb484c97e4efef9429643b9851fba6e","((defined(CONFIG_NFSD_V3_ACL)) | (defined(CONFIG_NFSD_V2_ACL))) & (defined(CONFIG_NFSD))"
"CVE-2017-7889","linux/linux_kernel","a4866aa812518ed1a37d8ea0c881dc946409de94","True"
"CVE-2017-7895","linux/linux_kernel","13bf9fbff0e5e099e2b6f003a0ab8ae145436309","(defined(CONFIG_NFSD)) | ((defined(CONFIG_NFSD_V3)) & (defined(CONFIG_NFSD)))"
"CVE-2017-8061","linux/linux_kernel","67b0503db9c29b04eadfeede6bebbfe5ddad94ef","defined(CONFIG_DVB_USB)"
"CVE-2017-8062","linux/linux_kernel","606142af57dad981b78707234cfbd15f9f7b7125","defined(CONFIG_DVB_USB_DW2102)"
"CVE-2017-8063","linux/linux_kernel","3f190e3aec212fc8c61e202c51400afa7384d4bc","defined(CONFIG_DVB_USB_CXUSB)"
"CVE-2017-8064","linux/linux_kernel","005145378c9ad7575a01b6ce1ba118fb427f583a","defined(CONFIG_DVB_USB_V2)"
"CVE-2017-8065","linux/linux_kernel","3b30460c5b0ed762be75a004e924ec3f8711e032","defined(CONFIG_CRYPTO_CCM)"
"CVE-2017-8066","linux/linux_kernel","c919a3069c775c1c876bec55e00b2305d5125caa","(defined(CONFIG_CAN_GS_USB)) & (defined(CONFIG_CAN))"
"CVE-2017-8067","linux/linux_kernel","c4baad50297d84bde1a7ad45e50c73adae4a2192","defined(CONFIG_VIRTIO_CONSOLE)"
"CVE-2017-8068","linux/linux_kernel","5593523f968bc86d42a035c6df47d5e0979b5ace","(defined(CONFIG_USB_PEGASUS)) & (defined(CONFIG_USB_NET_DRIVERS))"
"CVE-2017-8069","linux/linux_kernel","7926aff5c57b577ab0f43364ff0c59d968f6a414","(defined(CONFIG_USB_RTL8150)) & (defined(CONFIG_USB_NET_DRIVERS))"
"CVE-2017-8070","linux/linux_kernel","2d6a0e9de03ee658a9adc3bfb2f0ca55dff1e478","(defined(CONFIG_USB_CATC)) & (defined(CONFIG_USB_NET_DRIVERS))"
"CVE-2017-8071","linux/linux_kernel","7a7b5df84b6b4e5d599c7289526eed96541a0654","(defined(CONFIG_HID_CP2112)) & (defined(CONFIG_HID))"
"CVE-2017-8072","linux/linux_kernel","8e9faa15469ed7c7467423db4c62aeed3ff4cae3","(defined(CONFIG_HID_CP2112)) & (defined(CONFIG_HID))"
"CVE-2017-8797","linux/linux_kernel","b550a32e60a4941994b437a8d662432a486235a5","(defined(CONFIG_NFSD_V4)) & (defined(CONFIG_NFSD))"
"CVE-2017-8797","linux/linux_kernel","f961e3f2acae94b727380c0b74e2d3954d0edf79","(defined(CONFIG_NFSD_PNFS)) & (defined(CONFIG_NFSD_V4)) & (defined(CONFIG_NFSD))"
"CVE-2017-8890","linux/linux_kernel","657831ffc38e30092a2d5f03d385d710eb88b09a","(defined(CONFIG_INET)) & (defined(CONFIG_NET))"
"CVE-2017-8924","linux/linux_kernel","654b404f2a222f918af9b0cd18ad469d0c941a8e","(defined(CONFIG_USB_SERIAL_EDGEPORT_TI)) & (defined(CONFIG_USB_SERIAL)) & ((defined(CONFIG_USB)) | (defined(CONFIG_USB_PHY)) | (defined(CONFIG_USB_GADGET)) | (defined(CONFIG_PCI)))"
"CVE-2017-8925","linux/linux_kernel","30572418b445d85fcfe6c8fe84c947d2606767d8","(defined(CONFIG_USB_SERIAL_OMNINET)) & (defined(CONFIG_USB_SERIAL)) & ((defined(CONFIG_USB_PHY)) | (defined(CONFIG_USB)) | (defined(CONFIG_PCI)) | (defined(CONFIG_USB_GADGET)))"
"CVE-2017-9150","linux/linux_kernel","0d0e57697f162da4aa218b5feafe614fb666db07","(defined(CONFIG_BPF_SYSCALL)) & (defined(CONFIG_BPF))"
"CVE-2017-9211","linux/linux_kernel","9933e113c2e87a9f46a40fde8dafbf801dca1ab9","defined(CONFIG_CRYPTO_BLKCIPHER2)"
"CVE-2017-9242","linux/linux_kernel","232cd35d0804cc241eb887bb8d4d9b3b9881c64a","(defined(CONFIG_IPV6)) & (defined(CONFIG_NET))"
"CVE-2017-9605","linux/linux_kernel","07678eca2cf9c9a18584e546c2b2a0d0c9a3150c","defined(CONFIG_DRM_VMWGFX)"
"CVE-2017-9985","linux/linux_kernel","20e2b791796bd68816fa115f12be5320de2b8021","(((defined(CONFIG_SND_MSND_PINNACLE)) | (defined(CONFIG_SND_MSND_CLASSIC))) & (defined(CONFIG_SND))) | ((defined(CONFIG_SND_MSND_PINNACLE)) & (defined(CONFIG_SND)))"
"CVE-2018-1000204","linux/linux_kernel","a45b599ad808c3c982fdcdc12b0b8611c2f92824","(defined(CONFIG_CHR_DEV_SG)) & (defined(CONFIG_SCSI))"
"CVE-2018-10021","linux/linux_kernel","318aaf34f1179b39fa9c30fa0f3288b645beee39","(defined(CONFIG_SCSI_SAS_LIBSAS)) & (defined(CONFIG_SCSI))"
"CVE-2018-10074","linux/linux_kernel","9903e41ae1f5d50c93f268ca3304d4d7c64b9311","(defined(CONFIG_STUB_CLK_HI3660)) & (defined(CONFIG_ARCH_HISI))"
"CVE-2018-10087","linux/linux_kernel","dd83c161fbcc5d8be637ab159c0de015cbff5ba4","True"
"CVE-2018-10124","linux/linux_kernel","4ea77014af0d6205b05503d1c7aac6eace11d473","True"
"CVE-2018-1065","linux/linux_kernel","57ebd808a97d7c5b1e1afb937c2db22beba3c1f8","((defined(CONFIG_IP_NF_ARPTABLES)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_INET)) & (defined(CONFIG_NET))) | ((defined(CONFIG_IP_NF_IPTABLES)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_INET)) & (defined(CONFIG_NET))) | ((defined(CONFIG_IP6_NF_IPTABLES)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_NET)))"
"CVE-2018-1066","linux/linux_kernel","cabfb3680f78981d26c078a26e5c748531257ebb","(defined(CONFIG_CIFS)) | ((defined(CONFIG_CIFS_SMB2)) & (defined(CONFIG_CIFS)))"
"CVE-2018-10675","linux/linux_kernel","73223e4e2e3867ebf033a5a8eb2e5df0158ccc99","defined(CONFIG_NUMA)"
"CVE-2018-1068","linux/linux_kernel","b71812168571fa55e44cdd0254471331b9c4c4c6","(defined(CONFIG_COMPAT)) & (defined(CONFIG_BRIDGE_NF_EBTABLES)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_BRIDGE)) & (defined(CONFIG_NET))"
"CVE-2018-10876","linux/linux_kernel","8844618d8aa7a9973e7b527d038a2a589665002c","defined(CONFIG_EXT4_FS)"
"CVE-2018-10901","linux/linux_kernel","3444d7da1839b851eefedd372978d8a982316c36","(defined(CONFIG_KVM_INTEL)) & (defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2018-1092","linux/linux_kernel","8e4b5eae5decd9dfe5a4ee369c22028f90ab4c44","defined(CONFIG_EXT4_FS)"
"CVE-2018-1093","linux/linux_kernel","7dac4a1726a9c64a517d595c40e95e2d0d135f6f","defined(CONFIG_EXT4_FS)"
"CVE-2018-10938","linux/linux_kernel","40413955ee265a5e42f710940ec78f5450d49149","(defined(CONFIG_NETLABEL)) & (defined(CONFIG_INET)) & (defined(CONFIG_NET))"
"CVE-2018-1094","linux/linux_kernel","a45403b51582a87872927a3e0fc0a389c26867f1","defined(CONFIG_EXT4_FS)"
"CVE-2018-1094","linux/linux_kernel","18db4b4e6fc31eda838dd1c1296d67dbcb3dc957","defined(CONFIG_EXT4_FS)"
"CVE-2018-10940","linux/linux_kernel","9de4ee40547fd315d4a0ed1dd15a2fa3559ad707","defined(CONFIG_CDROM)"
"CVE-2018-1095","linux/linux_kernel","ce3fd194fcc6fbdc00ce095a852f22df97baa401","defined(CONFIG_EXT4_FS)"
"CVE-2018-1130","linux/linux_kernel","67f93df79aeefc3add4e4b31a752600f834236e2","(defined(CONFIG_IP_DCCP)) & (defined(CONFIG_NET))"
"CVE-2018-11506","linux/linux_kernel","f7068114d45ec55996b9040e98111afa56e010fe","(defined(CONFIG_BLK_DEV_SR)) & (defined(CONFIG_SCSI))"
"CVE-2018-11508","linux/linux_kernel","0a0b98734479aa5b3c671d5190e86273372cab95","defined(CONFIG_COMPAT)"
"CVE-2018-12232","linux/linux_kernel","6d8c50dcb029872b298eea68cc6209c866fd3e14","defined(CONFIG_NET)"
"CVE-2018-12633","linux/linux_kernel","bd23a7269834dc7c1f93e83535d16ebc44b75eba","(defined(CONFIG_VBOXGUEST)) & (defined(CONFIG_VIRT_DRIVERS))"
"CVE-2018-12904","linux/linux_kernel","727ba748e110b4de50d142edca9d6a9b7e6111d8","(defined(CONFIG_KVM_INTEL)) & (defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2018-13053","linux/linux_kernel","5f936e19cc0ef97dbe3a56e9498922ad5ba1edef","defined(CONFIG_POSIX_TIMERS)"
"CVE-2018-13093","linux/linux_kernel","afca6c5b2595fc44383919fba740c194b0b76aff","defined(CONFIG_XFS_FS)"
"CVE-2018-13405","linux/linux_kernel","0fa3ecd87848c9c93c2c828ef4c3a8ca36ce46c7","True"
"CVE-2018-13406","linux/linux_kernel","9f645bcc566a1e9f921bdae7528a01ced5bc3713","defined(CONFIG_FB_UVESA)"
"CVE-2018-14619","linux/linux_kernel","b32a7dc8aef1882fbf983eb354837488cc9d54dc","defined(CONFIG_CRYPTO_USER_API_AEAD)"
"CVE-2018-14641","linux/linux_kernel","5d407b071dc369c26a38398326ee2be53651cfe4","((defined(CONFIG_INET)) & (defined(CONFIG_NET))) | ((defined(CONFIG_NF_DEFRAG_IPV6)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_NET)))"
"CVE-2018-14646","linux/linux_kernel","f428fe4a04cc339166c8bbd489789760de3a0cee","defined(CONFIG_NET)"
"CVE-2018-16276","linux/linux_kernel","f1e255d60ae66a9f672ff9a207ee6cd8e33d2679","(defined(CONFIG_USB_YUREX)) & (defined(CONFIG_USB)) & ((defined(CONFIG_OF)) | (defined(CONFIG_USB_SUPPORT)) | (defined(CONFIG_USB)) | (defined(CONFIG_USB_GADGET)) | (defined(CONFIG_USB_PHY)) | (defined(CONFIG_PCI)))"
"CVE-2018-16597","linux/linux_kernel","c0ca3d70e8d3cf81e2255a217f7ca402f5ed0862","defined(CONFIG_OVERLAY_FS)"
"CVE-2018-16658","linux/linux_kernel","8f3fafc9c2f0ece10832c25f7ffcb07c97a32ad4","defined(CONFIG_CDROM)"
"CVE-2018-18386","linux/linux_kernel","966031f340185eddd05affcf72b740549f056348","defined(CONFIG_TTY)"
"CVE-2018-18397","linux/linux_kernel","29ec90660d68bbdd69507c1c8b4e33aa299278b1","defined(CONFIG_USERFAULTFD)"
"CVE-2018-18445","linux/linux_kernel","b799207e1e1816b09e7a5920fbb2d5fcf6edd681","(defined(CONFIG_BPF_SYSCALL)) & (defined(CONFIG_BPF))"
"CVE-2018-18710","linux/linux_kernel","e4f3aa2e1e67bb48dfbaaf1cad59013d5a5bc276","defined(CONFIG_CDROM)"
"CVE-2018-18955","linux/linux_kernel","d2f007dbe7e4c9583eea6eb04d60001e85c6f1bd","defined(CONFIG_USER_NS)"
"CVE-2018-19824","linux/linux_kernel","5f8cf712582617d523120df67d392059eaf2fc4b","(defined(CONFIG_SND_USB_AUDIO)) & (defined(CONFIG_SND))"
"CVE-2018-19854","linux/linux_kernel","f43f39958beb206b53292801e216d9b8a660f087","defined(CONFIG_CRYPTO_USER)"
"CVE-2018-20511","linux/linux_kernel","9824dfae5741275473a23a7ed5756c7b6efacc9d","(defined(CONFIG_IPDDP)) & (defined(CONFIG_DEV_APPLETALK))"
"CVE-2018-20784","linux/linux_kernel","c40f7d74c741a907cfaeb73a7697081881c497d0","True"
"CVE-2018-20836","linux/linux_kernel","b90cd6f2b905905fb42671009dc0e27c310a16ae","defined(CONFIG_SCSI_SAS_LIBSAS)"
"CVE-2018-20854","linux/linux_kernel","6acb47d1a318e5b3b7115354ebc4ea060c59d3a1","(defined(CONFIG_PHY_OCELOT_SERDES)) & (defined(CONFIG_GENERIC_PHY))"
"CVE-2018-20855","linux/linux_kernel","0625b4ba1a5d4703c7fb01c497bd6c156908af00","(defined(CONFIG_MLX5_INFINIBAND)) & (defined(CONFIG_INFINIBAND))"
"CVE-2018-20856","linux/linux_kernel","54648cf1ec2d7f4b6a71767799c45676a138ca24","defined(CONFIG_BLOCK)"
"CVE-2018-25020","linux/linux_kernel","050fad7c4534c13c8eb1d9c2ba66012e014773cb","(defined(CONFIG_BPF)) | (defined(CONFIG_NET))"
"CVE-2018-5332","linux/linux_kernel","c095508770aebf1b9218e77026e48345d719b17c","(defined(CONFIG_RDS)) & (defined(CONFIG_NET))"
"CVE-2018-5333","linux/linux_kernel","7d11f77f84b27cef452cee332f4e469503084737","(defined(CONFIG_RDS)) & (defined(CONFIG_NET))"
"CVE-2018-5344","linux/linux_kernel","ae6650163c66a7eff1acd6eb8b0f752dcfa8eba5","defined(CONFIG_BLK_DEV_LOOP)"
"CVE-2018-5803","linux/linux_kernel","07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c","(defined(CONFIG_IP_SCTP)) & (defined(CONFIG_NET))"
"CVE-2018-5814","linux/linux_kernel","c171654caa875919be3c533d3518da8be5be966e","(defined(CONFIG_USBIP_HOST)) & (defined(CONFIG_USBIP_CORE)) & ((defined(CONFIG_OF)) | (defined(CONFIG_USB_PHY)) | (defined(CONFIG_USB_SUPPORT)) | (defined(CONFIG_USB)) | (defined(CONFIG_PCI)) | (defined(CONFIG_USB_GADGET)))"
"CVE-2018-6412","linux/linux_kernel","250c6c49e3b68756b14983c076183568636e2bde","(defined(CONFIG_FB_BW2)) | (defined(CONFIG_FB_LEO)) | (defined(CONFIG_FB_P9100)) | (defined(CONFIG_FB_CG14)) | (defined(CONFIG_FB_FFB)) | (defined(CONFIG_FB_TCX)) | (defined(CONFIG_FB_CG6)) | (defined(CONFIG_FB_CG3))"
"CVE-2018-6927","linux/linux_kernel","fbe0e839d1e22d88810f3ee3e2f1479be4c0aa4a","defined(CONFIG_FUTEX)"
"CVE-2018-7191","linux/linux_kernel","5c25f65fd1e42685f7ccd80e0621829c105785d9","defined(CONFIG_TUN)"
"CVE-2018-7480","linux/linux_kernel","9b54d816e00425c3a517514e0d677bb3cec49258","(defined(CONFIG_BLK_CGROUP)) & (defined(CONFIG_BLOCK))"
"CVE-2018-7492","linux/linux_kernel","f3069c6d33f6ae63a1668737bc78aaaa51bff7ca","(defined(CONFIG_RDS)) & (defined(CONFIG_NET))"
"CVE-2018-7566","linux/linux_kernel","d15d662e89fc667b90cd294b0eb45694e33144da","(defined(CONFIG_SND_SEQUENCER)) & (defined(CONFIG_SND))"
"CVE-2018-7757","linux/linux_kernel","4a491b1ab11ca0556d2fda1ff1301e862a2d44c4","(defined(CONFIG_SCSI_SAS_LIBSAS)) & (defined(CONFIG_SCSI))"
"CVE-2018-7995","linux/linux_kernel","b3b7c4795ccab5be71f080774c45bbbcc75c2aaf","(defined(CONFIG_X86_MCE)) & (ARCH = x86)"
"CVE-2018-8043","linux/linux_kernel","297a6961ffb8ff4dc66c9fbf53b924bd1dda05d5","defined(CONFIG_MDIO_BCM_UNIMAC)"
"CVE-2018-8087","linux/linux_kernel","0ddcff49b672239dda94d70d0fcf50317a9f4b51","(defined(CONFIG_MAC80211_HWSIM)) & (defined(CONFIG_WLAN))"
"CVE-2019-11479","linux/linux_kernel","967c05aee439e6e5d7d805e195b3a20ef5c433d6","(defined(CONFIG_INET)) & (defined(CONFIG_NET))"
"CVE-2019-11683","linux/linux_kernel","4dd2b82d5adfbe0b1587ccad7a8f76d826120f37","(defined(CONFIG_INET)) & (defined(CONFIG_NET))"
"CVE-2019-11810","linux/linux_kernel","bcf3b67d16a4c8ffae0aa79de5853435e683945c","(defined(CONFIG_MEGARAID_SAS)) & ((defined(CONFIG_MEGARAID_NEWGEN)) | (defined(CONFIG_MEGARAID_SAS)))"
"CVE-2019-11815","linux/linux_kernel","cb66ddd156203daefb8d71158036b27b0e2caf63","(defined(CONFIG_RDS_TCP)) & (defined(CONFIG_RDS)) & (defined(CONFIG_NET))"
"CVE-2019-11833","linux/linux_kernel","592acbf16821288ecdc4192c47e3774a4c48bb64","defined(CONFIG_EXT4_FS)"
"CVE-2019-11884","linux/linux_kernel","a1616a5ac99ede5d605047a9012481ce7ff18b16","(defined(CONFIG_BT_HIDP)) & (defined(CONFIG_BT)) & (defined(CONFIG_NET))"
"CVE-2019-12378","linux/linux_kernel","95baa60a0da80a0143e3ddd4d3725758b4513825","(defined(CONFIG_IPV6)) & (defined(CONFIG_NET))"
"CVE-2019-12381","linux/linux_kernel","425aa0e1d01513437668fa3d4a971168bbaa8515","(defined(CONFIG_INET)) & (defined(CONFIG_NET))"
"CVE-2019-12382","linux/linux_kernel","9f1f1a2dab38d4ce87a13565cf4dc1b73bef3a5f","(defined(CONFIG_DRM_LOAD_EDID_FIRMWARE)) & (defined(CONFIG_DRM))"
"CVE-2019-12614","linux/linux_kernel","efa9ace68e487ddd29c2b4d6dd23242158f1f607","(defined(CONFIG_PPC_PSERIES)) & (ARCH = powerpc)"
"CVE-2019-12615","linux/linux_kernel","80caf43549e7e41a695c6d1e11066286538b336f","(defined(CONFIG_SPARC64)) & (ARCH = sparc)"
"CVE-2019-12818","linux/linux_kernel","58bdd544e2933a21a51eecf17c3f5f94038261b5","(defined(CONFIG_NFC)) & (defined(CONFIG_NET))"
"CVE-2019-12819","linux/linux_kernel","6ff7b060535e87c2ae14dd8548512abfdda528fb","(~(defined(CONFIG_PHYLIB))) & (defined(CONFIG_MDIO_DEVICE))"
"CVE-2019-12984","linux/linux_kernel","385097a3675749cbc9e97c085c0e5dfe4269ca51","(defined(CONFIG_NFC)) & (defined(CONFIG_NET))"
"CVE-2019-13272","linux/linux_kernel","6994eefb0053799d2e07cd140df6c2ea106c41ee","True"
"CVE-2019-14283","linux/linux_kernel","da99466ac243f15fbba65bd261bfc75ffa1532b6","defined(CONFIG_BLK_DEV_FD)"
"CVE-2019-14284","linux/linux_kernel","f3554aeb991214cbfafd17d55e2bfddb50282e32","defined(CONFIG_BLK_DEV_FD)"
"CVE-2019-14763","linux/linux_kernel","072684e8c58d17e853f8e8b9f6d9ce2e58d2b036","(defined(CONFIG_USB_F_HID)) & (defined(CONFIG_USB_GADGET)) & ((defined(CONFIG_OF)) | (defined(CONFIG_USB_GADGET)) | (defined(CONFIG_USB_PHY)) | (defined(CONFIG_USB_SUPPORT)) | (defined(CONFIG_PCI)) | (defined(CONFIG_USB)))"
"CVE-2019-14814","linux/linux_kernel","7caac62ed598a196d6ddf8d9c121e12e082cac3a","(defined(CONFIG_MWIFIEX)) & (defined(CONFIG_WLAN_VENDOR_MARVELL)) & (defined(CONFIG_WLAN))"
"CVE-2019-15090","linux/linux_kernel","c09581a52765a85f19fc35340127396d5e3379cc","defined(CONFIG_QEDI)"
"CVE-2019-15538","linux/linux_kernel","1fb254aa983bf190cfd685d40c64a480a9bafaee","defined(CONFIG_XFS_FS)"
"CVE-2019-15917","linux/linux_kernel","56897b217a1d0a91c9920cb418d6b3fe922f590a","(defined(CONFIG_BT_HCIUART)) & (defined(CONFIG_BT))"
"CVE-2019-15918","linux/linux_kernel","b57a55e2200ede754e4dc9cce4ba9402544b9365","defined(CONFIG_CIFS)"
"CVE-2019-15919","linux/linux_kernel","6a3eb3360667170988f8a6477f6686242061488a","defined(CONFIG_CIFS)"
"CVE-2019-15920","linux/linux_kernel","088aaf17aa79300cab14dbee2569c58cfafd7d6e","defined(CONFIG_CIFS)"
"CVE-2019-15921","linux/linux_kernel","ceabee6c59943bdd5e1da1a6a20dc7ee5f8113a2","defined(CONFIG_NET)"
"CVE-2019-15924","linux/linux_kernel","01ca667133d019edc9f0a1f70a272447c84ec41f","(defined(CONFIG_FM10K)) & (defined(CONFIG_NET_VENDOR_INTEL)) & (defined(CONFIG_ETHERNET))"
"CVE-2019-16921","linux/linux_kernel","df7e40425813c50cd252e6f5e348a81ef1acae56","(defined(CONFIG_INFINIBAND_HNS)) & (defined(CONFIG_INFINIBAND))"
"CVE-2019-16994","linux/linux_kernel","07f12b26e21ab359261bf75cfcb424fdc7daeb6d","(defined(CONFIG_IPV6_SIT)) & (defined(CONFIG_NET))"
"CVE-2019-18808","linux/linux_kernel","128c66429247add5128c03dc1e144ca56f05a4e2","(defined(CONFIG_CRYPTO_DEV_SP_CCP)) & (defined(CONFIG_CRYPTO_DEV_CCP_DD)) & (defined(CONFIG_CRYPTO_DEV_CCP)) & (defined(CONFIG_CRYPTO))"
"CVE-2019-18809","linux/linux_kernel","2289adbfa559050d2a38bcd9caac1c18b800e928","defined(CONFIG_DVB_USB_AF9005)"
"CVE-2019-18811","linux/linux_kernel","45c1380358b12bf2d1db20a5874e9544f56b34ab","(defined(CONFIG_SND_SOC_SOF)) & (defined(CONFIG_SND_SOC)) & (defined(CONFIG_SND))"
"CVE-2019-19043","linux/linux_kernel","27d461333459d282ffa4a2bdb6b215a59d493a8f","(defined(CONFIG_I40E)) & (defined(CONFIG_NET_VENDOR_INTEL)) & (defined(CONFIG_ETHERNET))"
"CVE-2019-19044","linux/linux_kernel","29cd13cfd7624726d9e6becbae9aa419ef35af7f","defined(CONFIG_DRM_V3D)"
"CVE-2019-19048","linux/linux_kernel","e0b0cb9388642c104838fac100a4af32745621e2","(defined(CONFIG_VBOXGUEST)) & (defined(CONFIG_VIRT_DRIVERS))"
"CVE-2019-19049","linux/linux_kernel","e13de8fe0d6a51341671bbe384826d527afe8d44","(defined(CONFIG_OF_UNITTEST)) & (defined(CONFIG_OF))"
"CVE-2019-19050","linux/linux_kernel","c03b04dcdba1da39903e23cc4d072abf8f68f2dd","(defined(CONFIG_CRYPTO_STATS)) & (defined(CONFIG_CRYPTO_USER))"
"CVE-2019-19051","linux/linux_kernel","6f3ef5c25cc762687a7341c18cbea5af54461407","(defined(CONFIG_WIMAX_I2400M)) & (defined(CONFIG_WIMAX))"
"CVE-2019-19052","linux/linux_kernel","fb5be6a7b4863ecc44963bb80ca614584b6c7817","(defined(CONFIG_CAN_GS_USB)) & (defined(CONFIG_CAN))"
"CVE-2019-19053","linux/linux_kernel","bbe692e349e2a1edf3fe0a29a0e05899c9c94d51","(defined(CONFIG_RPMSG_CHAR)) & (defined(CONFIG_RPMSG))"
"CVE-2019-19054","linux/linux_kernel","a7b2df76b42bdd026e3106cf2ba97db41345a177","defined(CONFIG_VIDEO_CX23885)"
"CVE-2019-19056","linux/linux_kernel","db8fd2cde93227e566a412cf53173ffa227998bc","(defined(CONFIG_MWIFIEX_PCIE)) & (defined(CONFIG_MWIFIEX)) & (defined(CONFIG_WLAN_VENDOR_MARVELL)) & (defined(CONFIG_WLAN))"
"CVE-2019-19057","linux/linux_kernel","d10dcb615c8e29d403a24d35f8310a7a53e3050c","(defined(CONFIG_MWIFIEX_PCIE)) & (defined(CONFIG_MWIFIEX)) & (defined(CONFIG_WLAN_VENDOR_MARVELL)) & (defined(CONFIG_WLAN))"
"CVE-2019-19060","linux/linux_kernel","ab612b1daf415b62c58e130cb3d0f30b255a14d0","(defined(CONFIG_IIO_ADIS_LIB_BUFFER)) & (defined(CONFIG_IIO_ADIS_LIB)) & (defined(CONFIG_IIO))"
"CVE-2019-19061","linux/linux_kernel","9c0530e898f384c5d279bfcebd8bb17af1105873","(defined(CONFIG_IIO_ADIS_LIB_BUFFER)) & (defined(CONFIG_IIO_ADIS_LIB)) & (defined(CONFIG_IIO))"
"CVE-2019-19062","linux/linux_kernel","ffdde5932042600c6807d46c1550b28b0db6a3bc","defined(CONFIG_CRYPTO_USER)"
"CVE-2019-19063","linux/linux_kernel","3f93616951138a598d930dcaec40f2bfd9ce43bb","(defined(CONFIG_RTLWIFI_USB)) & (defined(CONFIG_RTLWIFI)) & (defined(CONFIG_WLAN_VENDOR_REALTEK)) & (defined(CONFIG_WLAN))"
"CVE-2019-19064","linux/linux_kernel","057b8945f78f76d0b04eeb5c27cd9225e5e7ad86","(defined(CONFIG_SPI_FSL_LPSPI)) & (defined(CONFIG_SPI))"
"CVE-2019-19065","linux/linux_kernel","34b3be18a04ecdc610aae4c48e5d1b799d8689f6","(defined(CONFIG_INFINIBAND_HFI1)) & (defined(CONFIG_INFINIBAND))"
"CVE-2019-19066","linux/linux_kernel","0e62395da2bd5166d7c9e14cbc7503b256a34cb0","defined(CONFIG_SCSI_BFA_FC)"
"CVE-2019-19068","linux/linux_kernel","a2cdd07488e666aa93a49a3fc9c9b1299e27ef3c","(defined(CONFIG_RTL8XXXU)) & (defined(CONFIG_WLAN_VENDOR_REALTEK)) & (defined(CONFIG_WLAN))"
"CVE-2019-19069","linux/linux_kernel","fc739a058d99c9297ef6bfd923b809d85855b9a9","defined(CONFIG_QCOM_FASTRPC)"
"CVE-2019-19070","linux/linux_kernel","d3b0ffa1d75d5305ebe34735598993afbb8a869d","(defined(CONFIG_SPI_GPIO)) & (defined(CONFIG_SPI))"
"CVE-2019-19071","linux/linux_kernel","d563131ef23cbc756026f839a82598c8445bc45f","(defined(CONFIG_RSI_91X)) & (defined(CONFIG_WLAN_VENDOR_RSI)) & (defined(CONFIG_WLAN))"
"CVE-2019-19073","linux/linux_kernel","853acf7caf10b828102d92d05b5c101666a6142b","(defined(CONFIG_ATH9K_HTC)) & (defined(CONFIG_ATH9K_HW)) & (defined(CONFIG_WLAN_VENDOR_ATH)) & (defined(CONFIG_WLAN))"
"CVE-2019-19074","linux/linux_kernel","728c1e2a05e4b5fc52fab3421dce772a806612a2","(defined(CONFIG_ATH9K_HTC)) & (defined(CONFIG_ATH9K_HW)) & (defined(CONFIG_WLAN_VENDOR_ATH)) & (defined(CONFIG_WLAN))"
"CVE-2019-19075","linux/linux_kernel","6402939ec86eaf226c8b8ae00ed983936b164908","(defined(CONFIG_IEEE802154_CA8210)) & (defined(CONFIG_IEEE802154))"
"CVE-2019-19077","linux/linux_kernel","4a9d46a9fe14401f21df69cea97c62396d5fb053","(defined(CONFIG_INFINIBAND_BNXT_RE)) & (defined(CONFIG_INFINIBAND))"
"CVE-2019-19078","linux/linux_kernel","b8d17e7d93d2beb89e4f34c59996376b8b544792","(defined(CONFIG_ATH10K_USB)) & (defined(CONFIG_ATH10K)) & (defined(CONFIG_WLAN_VENDOR_ATH)) & (defined(CONFIG_WLAN))"
"CVE-2019-19079","linux/linux_kernel","a21b7f0cff1906a93a0130b74713b15a0b36481d","(defined(CONFIG_QRTR_TUN)) & (defined(CONFIG_QRTR)) & (defined(CONFIG_NET))"
"CVE-2019-19767","linux/linux_kernel","4ea99936a1630f51fc3a2d61a58ec4a1c4b7d55a","defined(CONFIG_EXT4_FS)"
"CVE-2019-19807","linux/linux_kernel","e7af6307a8a54f0b873960b32b6a644f2d0fbd97","(defined(CONFIG_SND_TIMER)) & (defined(CONFIG_SND))"
"CVE-2019-19927","linux/linux_kernel","453393369dc9806d2455151e329c599684762428","(defined(CONFIG_TRANSPARENT_HUGEPAGE)) & (defined(CONFIG_DRM_TTM))"
"CVE-2019-19927","linux/linux_kernel","a66477b0efe511d98dde3e4aaeb189790e6f0a39","defined(CONFIG_DRM_TTM)"
